Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code
H9110,2012,1,1,N,V,V,U,700,3,,   .,59350
H9111,2013,0.41369863,1,N,V,V,U,300,3,,   .,59350
H9114,2012,1,1,N,V,V,U,400,3,,   .,59350
H11494,2013,0.375342466,0,N,V,V,U,3848,3,1980,   .,59360
H12252,2012,1,0,N,V,V,U,2080,3,1960,   .,59360
H11058,2012,1,0,N,V,V,U,2660,3,1980,   .,59368
H11743,2014,1,1,N,V,V,U,9709,3,1960,   .,59368
H8101,2014,1,0,N,V,V,U,300,3,,   .,59368
H9087,2014,0.915068493,1,N,V,V,U,1500,3,,   .,59368
H9090,2014,0.915068493,1,N,V,V,U,800,3,,   .,59368
H9119,2013,1,0,V,N,O,R,602,3,1960,4,59368
H9120,2016,1,0,V,N,O,R,602,3,1960,4,59368
H11509,2012,1,0,V,N,O,R,2550,2,1977,4,59378
H11837,2012,0.983606557,0,N,V,V,U,1100,2,1960,   .,59378
H8105,2015,1,0,N,V,V,U,1000,2,,   .,59378
H8793,2014,1,0,V,N,O,R,800,2,1950,3,59389
H12507,2014,1,0,V,N,O,R,913,2,1950,5,59392
H10626,2012,0.50273224,0,V,V,V,U,6509,2,1980,   .,59457
H11628,2013,0.843835616,0,N,V,V,U,1022,3,1960,   .,59507
H12396,2012,1,1,V,N,O,R,3882,3,2007,4,59512
H12397,2013,1,1,V,N,O,R,3882,3,2007,4,59512
H12506,2012,1,0,N,V,V,U,2750,3,1980,   .,59512
H8057,2012,1,0,N,V,V,U,5920,2,,   .,59560
H11031,2014,1,1,V,V,V,U,660,3,1988,   .,59599
H11055,2013,1,0,V,V,V,U,3602,3,1960,   .,59599
H12178,2012,1,0,N,V,V,U,1723,3,1988,   .,59599
H12496,2014,1,0,N,V,V,U,500,3,1960,   .,59599
H8043,2012,0.081967213,0,N,V,V,U,752,3,,   .,59599
H9104,2012,1,1,N,V,V,U,1200,3,,   .,59599
H8061,2012,1,0,V,N,O,R,730,2,2011,2,59609
H8062,2015,1,0,V,N,O,R,730,2,2011,2,59609
H8044,2012,0,0,N,V,V,U,60,2,,   .,59646
H8045,2014,0,0,N,V,V,U,60,2,,   .,59646
H8109,2013,0.512328767,0,V,N,O,R,450,2,1950,3,59646
H11436,2012,1,0,V,N,O,R,593,2,2005,4,59663
H12358,2012,0.366120219,0,N,V,V,U,250,2,1980,   .,59663
H7559,2013,0.493150685,0,N,V,V,U,270,2,1980,   .,60029
H8654,2012,1,0,V,V,V,U,660,2,1988,   .,60139
H7870,2014,1,0,N,V,V,U,525,2,1960,   .,60141
H11512,2016,0.99726776,0,V,V,V,U,990,2,1980,   .,60159
H8000,2013,1,0,N,V,V,U,2800,2,,   .,60159
H8002,2012,1,0,V,V,V,U,440,2,,   .,60159
H8004,2013,1,0,N,V,V,U,444,2,,   .,60159
H8286,2012,1,0,V,V,V,U,450,2,1960,   .,60159
H8295,2012,1,0,N,V,V,U,550,2,,   .,60159
H12375,2014,0.243835616,0,N,V,V,U,900,2,1988,   .,60176
H8675,2012,1,0,V,N,O,R,320,2,1803,3,60176
H10189,2013,1,0,V,N,O,R,2600,2,1996,3,60346
H7490,2012,1,0,N,V,V,U,1250,2,1988,   .,60670
H12154,2014,1,0,V,N,O,R,700,1,1950,4,61006
H12512,2012,1,0,N,V,V,U,1300,1,1980,   .,61006
H11486,2012,1,0,N,V,V,U,1300,1,1988,   .,61169
H11488,2014,1,0,N,V,V,U,1300,1,1988,   .,61169
H8034,2013,0.975342466,0,N,V,V,U,350,2,,   .,62025
H8085,2012,1,0,N,V,V,U,800,2,,   .,62048
H8086,2013,1,0,N,V,V,U,800,2,,   .,62048
H8092,2012,1,0,V,N,O,R,692,2,1950,3,62048
H1029,2013,0.665753425,0,V,V,V,U,200,2,1960,   .,62108
H1039,2014,1,0,V,N,,R,155,2,1980,1,62108
H1048,2014,0.915068493,0,V,V,V,U,880,2,1960,   .,62108
H1050,2012,1,0,V,V,V,U,200,2,1960,   .,62108
H1051,2015,1,0,V,N,O,R,400,2,1991,5,62108
H1052,2012,1,0,V,V,V,U,125,2,1960,   .,62108
H7836,2012,1,0,N,V,V,U,370,2,1960,   .,62108
H11132,2013,1,0,N,V,V,U,840,2,1960,   .,62160
H11135,2012,1,0,V,V,V,U,1650,2,1980,   .,62160
H11136,2013,1,0,V,V,V,U,1650,2,1980,   .,62160
H11148,2015,1,0,V,N,O,R,4866,2,1968,5,62160
H11149,2012,1,0,N,V,V,U,5096,2,1980,   .,62160
H11212,2012,1,0,V,V,V,U,2626,2,,   .,62160
H8077,2015,1,0,V,N,O,R,1800,2,1970,4,62160
H8082,2013,1,0,N,V,V,U,800,2,,   .,62160
H8095,2013,1,0,V,V,V,U,900,2,1960,   .,62160
H8096,2015,1,0,V,V,V,U,900,2,1960,   .,62160
H8108,2012,1,0,N,V,V,U,650,2,,   .,62160
H11143,2012,1,0,V,V,V,U,10644,2,1980,   .,62178
H11142,2012,1,0,V,V,V,U,9325,2,1980,   .,62193
H11498,2015,1,0,V,N,O,R,2690,2,1988,6,62193
H1218,2014,1,0,V,N,O,R,657,2,1989,3,62193
H1219,2015,1,0,V,N,O,R,657,2,1989,3,62193
H1222,2012,1,0,V,V,V,U,1100,2,1980,   .,62193
H1224,2016,0.99726776,0,V,V,V,U,310,2,1960,   .,62193
H1225,2016,0.99726776,0,V,V,V,U,932,2,1980,   .,62193
H1226,2014,1,0,V,V,V,U,790,2,1960,   .,62193
H1227,2012,1,0,V,V,V,U,540,2,1980,   .,62193
H7889,2013,1,0,V,N,O,R,5165,2,1976,4,62193
H11429,2016,0.99726776,0,V,N,O,R,1760,2,2006,5,62261
H9039,2012,1,0,N,V,V,U,450,2,,   .,62498
H8084,2012,1,0,N,V,V,U,250,2,,   .,62516
H8087,2014,1,0,V,N,O,R,2322,2,1999,4,62516
H8090,2012,1,0,N,V,V,U,324,2,,   .,62516
H8091,2016,0.967213115,0,N,V,V,U,324,2,,   .,62516
H8093,2014,0.643835616,0,N,V,V,U,692,2,,   .,62516
H11247,2012,0.74863388,0,N,V,V,U,3524,2,1960,   .,62525
H1059,2013,0.580821918,0,V,V,V,U,2550,2,1988,   .,62571
H1060,2013,0.526027397,0,N,V,V,U,1060,2,1988,   .,62571
H11386,2012,1,0,V,N,O,R,1200,2,2004,4,62571
H11387,2014,1,0,V,N,O,R,1200,2,2004,4,62571
H11040,2012,1,0,V,N,O,R,3886,2,1980,8,62604
H8079,2012,1,0,V,N,O,R,1420,2,1996,6,62604
H8080,2014,1,0,V,N,O,R,1420,2,1996,6,62604
H8078,2012,1,0,N,V,V,U,2060,2,,   .,62667
H11178,2012,1,0,V,N,O,R,2900,2,1967,5,62758
H11005,2012,1,0,V,N,O,R,2000,2,1906,6,62765
H11750,2016,0.99726776,0,N,V,V,U,2050,2,,   .,62826
H10296,2012,1,0,V,V,V,U,300,1,1980,   .,63032
H10523,2014,1,0,V,N,O,R,420,1,2001,3,63032
H10044,2012,1,0,V,N,O,R,1600,1,2000,5,63075
H10206,2013,1,0,V,V,V,U,700,1,1988,   .,63075
H10538,2013,1,0,V,V,V,U,2100,1,1988,   .,63075
H11453,2015,1,0,N,V,V,U,1110,1,1980,   .,63075
H9655,2012,1,0,V,N,O,R,760,1,1950,5,63075
H9656,2014,1,0,V,N,O,R,760,1,1950,5,63075
H9671,2013,1,0,V,V,V,U,1300,1,1980,   .,63075
H10034,2013,1,0,V,V,V,U,566,2,1960,   .,63113
H10035,2014,1,0,V,V,V,U,566,2,1960,   .,63113
H10159,2015,1,0,V,V,V,U,2205,2,1960,   .,63113
H10234,2012,1,0,V,V,V,U,1300,2,1988,   .,63113
H10235,2016,0.99726776,0,V,V,V,U,1300,2,1988,   .,63113
H10240,2012,1,0,V,V,V,U,1234,2,1988,   .,63113
H10549,2016,0.99726776,0,V,V,V,U,3800,2,,   .,63113
H10589,2013,1,0,V,V,V,U,300,2,1988,   .,63113
H10590,2016,1,0,V,V,V,U,300,2,1988,   .,63113
H10686,2012,1,0,V,N,O,R,450,2,1900,4,63113
H10800,2012,1,0,V,N,O,R,6900,2,1977,5,63113
H10917,2016,0.99726776,0,N,V,V,U,550,2,1960,   .,63113
H11289,2012,1,0,V,N,O,R,1284,2,2005,3,63113
H11290,2014,1,0,V,N,O,R,1284,2,2005,3,63113
H11322,2013,0.328767123,0,N,V,V,U,400,2,1960,   .,63113
H11426,2015,1,0,N,V,V,U,780,2,1960,   .,63113
H11535,2014,1,0,V,N,O,R,976,2,1900,4,63113
H11554,2015,1,0,N,V,V,U,650,2,1960,   .,63113
H11574,2014,1,0,V,N,O,R,790,2,1970,5,63113
H11698,2014,1,0,N,V,V,U,2350,2,1980,   .,63113
H11755,2014,1,0,V,N,O,R,2320,2,1960,4,63113
H11932,2015,1,0,N,V,V,U,1156,2,1960,   .,63113
H12090,2013,1,0,N,V,V,U,2579,2,1960,   .,63113
H12091,2016,1,0,N,V,V,U,2579,2,1960,   .,63113
H12242,2013,0.246575342,0,N,V,V,U,540,2,1960,   .,63113
H12436,2013,1,0,N,V,V,U,4295,2,1988,   .,63113
H12437,2014,1,0,N,V,V,U,4295,2,1988,   .,63113
H12438,2015,1,0,N,V,V,U,4295,2,1988,   .,63113
H7673,2015,1,0,V,N,O,R,1150,2,2005,6,63113
H7680,2012,1,0,N,V,V,U,2600,2,1988,   .,63113
H7699,2013,1,0,N,V,V,U,1447,2,1980,   .,63113
H7700,2014,1,0,N,V,V,U,1447,2,1980,   .,63113
H7753,2016,0.99726776,0,V,N,O,R,550,2,1950,4,63113
H7761,2015,1,0,N,V,V,U,2600,2,1980,   .,63113
H9641,2012,1,0,V,V,V,U,1300,2,1980,   .,63113
H9642,2013,1,0,V,V,V,U,3000,2,1980,   .,63113
H9709,2012,1,0,V,V,V,U,1700,2,1980,   .,63113
H9818,2014,1,0,V,V,V,U,1750,2,1988,   .,63113
H9819,2016,0.99726776,0,V,V,V,U,1750,2,1988,   .,63113
H9876,2014,0.58630137,0,V,V,V,U,1000,2,1980,   .,63113
H9877,2013,1,0,V,V,V,U,1500,2,1980,   .,63113
H9878,2013,1,0,V,N,O,R,1300,2,1955,5,63113
H9879,2013,1,0,V,V,V,U,1300,2,1980,   .,63113
H9880,2015,1,0,V,V,V,U,1300,2,1980,   .,63113
H9881,2016,0.99726776,0,V,V,V,U,1300,2,1980,   .,63113
H9882,2013,1,0,V,V,V,U,1100,2,1980,   .,63113
H9883,2012,1,0,V,V,V,U,1300,2,1980,   .,63113
H9885,2014,1,0,V,V,V,U,550,2,1980,   .,63113
H9925,2012,1,0,V,V,V,U,660,2,1988,   .,63113
H10695,2013,1,0,N,V,V,U,547,1,1980,   .,63124
H10696,2014,1,0,N,V,V,U,547,1,1980,   .,63124
H10806,2012,1,0,V,N,O,R,400,1,1940,3,63178
H9762,2012,1,0,V,N,O,R,300,1,1920,5,63178
H7587,2013,1,0,N,V,V,U,1050,1,1980,   .,63308
H7780,2015,1,0,N,V,V,U,1710,1,1988,   .,63308
H12483,2013,1,0,N,V,V,U,420,2,1960,   .,64009
H10022,2013,1,0,V,V,V,U,1687,2,1960,   .,64024
H10023,2016,0.99726776,0,V,V,V,U,1687,2,1960,   .,64024
H10536,2012,1,0,V,N,O,R,1015,2,1978,4,64024
H10537,2013,1,0,V,N,O,R,1015,2,1978,4,64024
H11462,2014,1,0,N,V,V,U,383,2,1988,   .,64024
H11714,2014,1,0,V,N,O,R,400,2,1854,3,64024
H11960,2016,0.99726776,0,V,N,O,R,2821,2,1991,4,64024
H12526,2015,0.997260274,0,N,V,V,U,2100,2,1988,   .,64024
H7500,2012,1,0,N,V,V,U,2152,2,1988,   .,64024
H7501,2014,1,0,N,V,V,U,2152,2,1988,   .,64024
H7603,2015,1,0,V,N,O,R,2500,2,2000,4,64024
H8432,2013,1,0,N,V,V,U,375,2,,   .,64024
H8434,2016,1,0,V,N,O,R,3335,2,2002,5,64024
H11250,2013,1,1,N,V,V,U,2050,2,1988,   .,64038
H11251,2014,1,1,N,V,V,U,2050,2,1988,   .,64038
H10724,2012,1,0,V,N,O,R,360,2,1948,4,64102
H10833,2016,0.912568306,0,V,N,O,R,645,2,1965,4,64102
H11480,2012,1,0,N,V,V,U,550,2,1980,   .,64102
H11731,2012,1,1,N,V,V,U,295,2,1960,   .,64102
H12465,2012,1,1,N,V,V,U,4038,2,1980,   .,64102
H8437,2012,1,0,V,N,O,R,1400,2,1988,3,64102
H8439,2016,0.99726776,0,V,N,O,R,1400,2,1988,3,64102
H8441,2014,1,0,N,V,V,U,558,2,,   .,64102
H890,2012,1,0,V,N,O,R,880,2,1903,4,64102
H9795,2015,1,0,V,V,V,U,761,2,,   .,64102
H9854,2014,1,0,V,V,V,U,450,2,,   .,64102
H11810,2012,1,0,N,V,V,U,390,2,1980,   .,64122
H11811,2013,0.747945205,0,N,V,V,U,390,2,1980,   .,64122
H11961,2014,1,0,V,N,O,R,1920,2,1980,5,64122
H12068,2012,1,0,V,N,O,R,3200,2,1935,5,64122
H7873,2013,1,0,N,V,V,U,820,2,1960,   .,64122
H8436,2013,1,0,N,V,V,U,520,2,,   .,64122
H8297,2012,1,0,N,V,V,U,160,2,,   .,64160
H10954,2012,1,0,V,N,O,R,600,3,1920,3,64189
H10955,2015,1,0,V,N,O,R,600,3,1920,3,64189
H11541,2012,1,0,N,V,V,U,3791,3,1960,   .,64189
H11544,2015,1,0,N,V,V,U,3791,3,1960,   .,64189
H11677,2015,1,0,N,V,V,U,900,3,1960,   .,64189
H11702,2012,1,1,N,V,V,U,700,3,1960,   .,64189
H11703,2013,0.832876712,1,N,V,V,U,700,3,1960,   .,64189
H7510,2015,1,0,N,V,V,U,1412,3,1988,   .,64189
H7511,2016,0.99726776,0,N,V,V,U,1412,3,1988,   .,64189
H8440,2014,1,0,V,N,O,R,706,3,1950,3,64189
H12516,2012,1,0,V,N,O,R,5100,2,1850,6,64204
H11942,2013,0.084931507,0,N,V,V,U,6184,3,1980,   .,64445
H12349,2012,1,0,V,N,O,R,3500,3,1980,5,64445
H9572,2012,1,0,V,N,O,R,550,3,1964,3,64445
H10824,2015,1,0,V,V,V,U,1820,3,1988,   .,64483
H12293,2014,0.161643836,1,N,V,V,U,1300,3,1988,   .,64483
H7736,2013,1,1,N,V,V,U,950,3,1960,   .,64483
H7751,2013,0.126027397,0,N,V,V,U,356,3,1980,   .,64483
H12527,2015,1,0,V,N,O,R,1350,2,1950,4,64526
H12528,2016,1,0,V,N,O,R,1350,2,1950,4,64526
H945,2013,1,0,V,N,O,R,2591,2,1992,4,65440
H946,2016,0.99726776,0,V,N,O,R,2591,2,1992,4,65440
H10312,2012,1,0,V,N,O,R,11028,2,1960,7,66037
H10313,2013,1,0,V,N,O,R,11028,2,1960,7,66037
H10314,2014,1,0,V,N,O,R,11028,2,1960,7,66037
H10315,2015,0.41369863,0,V,N,O,R,11028,2,1960,7,66037
H10334,2012,1,0,V,N,O,R,1200,2,2001,7,66037
H11991,2013,1,1,V,N,O,R,1862,2,2006,4,66065
H12416,2012,0.221311475,1,N,V,V,U,1700,2,1980,   .,66066
H10109,2012,1,0,V,N,O,R,375,2,1930,3,66136
H10232,2014,1,0,V,N,O,R,400,2,2000,2,66136
H10239,2015,1,0,V,N,O,R,400,2,2000,4,66136
H10332,2013,1,0,V,N,O,R,1000,2,1978,3,66136
H10333,2014,1,0,V,N,O,R,1000,2,1978,3,66136
H10338,2013,1,0,V,V,V,U,800,2,,   .,66136
H10344,2013,1,0,V,V,V,U,1625,2,1980,   .,66136
H10434,2012,1,0,V,N,O,R,1100,2,1970,4,66136
H10469,2012,1,0,V,N,O,R,2100,2,2003,2,66136
H10577,2013,1,0,V,N,O,R,340,2,1950,3,66136
H10603,2012,1,0,V,N,O,R,670,2,1850,6,66136
H10820,2013,1,0,V,V,V,U,520,2,1960,   .,66136
H10821,2014,0.915068493,0,V,V,V,U,520,2,1960,   .,66136
H11717,2012,1,0,V,N,O,R,370,2,1930,3,66136
H7601,2015,1,0,V,N,O,R,1064,2,1998,4,66136
H7832,2012,1,0,V,N,O,R,1310,2,2005,3,66136
H7902,2012,1,0,V,N,O,R,800,2,1988,3,66136
H8301,2014,1,0,V,N,O,R,600,2,1750,6,66136
H885,2013,0.665753425,0,V,V,V,U,350,2,,   .,66136
H9179,2014,1,1,V,N,O,R,330,2,2002,2,66136
H9180,2015,0.504109589,1,V,N,O,R,330,2,2002,2,66136
H9653,2012,1,0,V,V,V,U,342,2,1980,   .,66136
H9970,2012,1,0,V,N,O,R,1900,2,1970,8,66136
H9971,2014,1,0,V,N,O,R,1900,2,1970,8,66136
H9972,2015,1,0,V,N,O,R,1900,2,1970,8,66136
H10013,2013,0.747945205,0,V,V,V,U,2961,2,1980,   .,66171
H10033,2016,0.99726776,0,V,N,O,R,3207,2,1982,3,66171
H10037,2013,1,0,V,N,O,R,2180,2,1960,4,66171
H10069,2016,0.99726776,0,V,V,V,U,1500,2,,   .,66171
H10165,2013,1,0,V,V,V,U,2000,2,1980,   .,66171
H7735,2012,1,0,N,V,V,U,3550,2,1980,   .,66171
H9869,2013,1,0,V,V,V,U,2780,2,1988,   .,66171
H9870,2015,1,0,V,V,V,U,2780,2,1988,   .,66171
H9871,2016,0.99726776,0,V,V,V,U,2780,2,1988,   .,66171
H9874,2016,0.99726776,0,V,V,V,U,2770,2,1980,   .,66171
H11028,2013,0.049315068,1,N,V,V,U,590,2,1960,   .,67021
H10704,2013,1,0,V,N,O,R,2964,2,2004,3,67028
H8611,2013,1,0,V,N,O,R,1200,2,1998,5,67130
H11534,2014,0.567123288,0,V,N,O,R,950,2,2007,3,67156
H10073,2012,1,0,V,N,O,R,1450,2,1975,4,67180
H10074,2013,1,0,V,N,O,R,1450,2,1975,4,67180
H10075,2014,1,0,V,N,O,R,1450,2,1975,4,67180
H10429,2013,1,0,V,N,O,R,1825,2,2003,5,67180
H955,2012,1,1,V,N,O,R,175,2,1991,1,67218
H10241,2014,1,0,V,V,V,U,930,2,,   .,67256
H10242,2015,1,0,V,V,V,U,930,2,,   .,67256
H10243,2016,0.99726776,0,V,V,V,U,930,2,,   .,67256
H8609,2013,0.123287671,0,N,V,V,U,1850,2,,   .,67268
H7840,2012,1,0,V,N,O,R,2275,2,2004,4,67447
H10908,2013,1,1,V,N,O,R,447,2,1988,5,67482
H10961,2013,1,1,N,V,V,U,200,3,,   .,67482
H10962,2012,1,1,V,N,O,R,230,2,1968,1,67482
H11245,2012,0.43715847,0,N,V,V,U,1200,3,,   .,67482
H11394,2014,1,0,V,N,O,R,13000,2,1985,2,67482
H11435,2013,1,1,N,V,V,U,1850,3,1980,   .,67482
H117,2012,1,0,V,V,V,U,1643,3,,   .,67482
H122,2015,1,0,V,N,O,R,815,2,1938,5,67482
H8300,2013,1,0,N,V,V,U,570,3,,   .,67482
H9889,2013,0.997260274,0,V,N,O,R,950,2,1950,6,67482
H10435,2014,1,0,V,N,O,R,1100,2,2004,4,67532
H11150,2014,1,0,N,V,V,U,930,2,1988,   .,68060
H10707,2014,1,1,N,V,V,U,820,2,1988,   .,68062
H11427,2013,1,0,V,N,O,R,10530,2,2006,7,68066
H8299,2014,0.978082192,0,V,V,V,U,400,2,,   .,68066
H868,2012,0.163934426,0,V,V,V,U,468,2,1960,   .,68066
H983,2016,0.99726776,0,V,N,O,R,760,2,1975,4,68066
H8657,2013,1,0,V,V,V,U,750,2,1960,   .,68097
H8658,2016,0.99726776,0,V,V,V,U,750,2,1960,   .,68097
H10326,2012,1,0,V,N,O,R,2000,2,2001,3,68149
H11988,2016,0.99726776,0,N,N,O,R,2100,2,1972,4,68154
H10067,2014,1,0,V,N,O,R,935,2,1945,3,68224
H10916,2013,0.128767123,0,N,V,V,U,2100,2,1980,   .,68224
H1242,2013,0.123287671,0,N,V,V,U,400,2,1960,   .,68224
H7900,2013,1,0,N,V,V,U,1260,2,1988,   .,68224
H7901,2014,0.747945205,0,N,V,V,U,1260,2,1988,   .,68224
H8661,2013,0.356164384,0,V,V,V,U,350,2,,   .,68226
H8663,2015,1,0,V,N,O,R,500,2,1985,4,68249
H9449,2013,1,1,V,N,O,R,1500,2,1996,2,68271
H10027,2015,1,0,V,N,O,R,2500,2,1970,9,68297
H11563,2013,1,1,N,V,V,U,1475,2,1988,   .,68297
H11564,2014,1,1,N,V,V,U,1475,2,1988,   .,68297
H1239,2013,1,0,V,N,O,R,609,2,1967,3,68297
H7759,2012,1,0,N,V,V,U,1200,2,1980,   .,68315
H8656,2012,1,0,V,V,V,U,275,2,1960,   .,68338
H8660,2012,1,0,N,V,V,U,2100,2,,   .,68338
H8449,2014,1,0,V,V,V,U,565,2,1960,   .,69029
H10147,2014,1,0,V,V,V,U,400,2,1960,   .,69034
H9409,2012,1,1,V,V,V,U,390,2,,   .,69069
H95,2012,1,0,V,V,V,U,1160,2,1960,   .,69202
H8807,2014,1,0,V,V,V,U,400,2,,   .,69204
H8808,2015,0.21369863,0,V,V,V,U,400,2,,   .,69204
H10823,2016,0.967213115,1,V,N,O,R,340,2,1920,2,69205
H12450,2012,1,1,V,N,O,R,1200,2,1961,4,69259
H11570,2014,0.665753425,0,N,V,V,U,1692,2,1980,   .,69266
H92,2015,0.731506849,0,V,N,O,R,1300,2,1961,5,69266
H11219,2012,1,0,V,N,O,R,180,2,2006,2,69287
H11220,2014,1,0,V,N,O,R,180,2,2006,2,69287
H11221,2016,1,0,V,N,O,R,180,2,2006,2,69287
H11404,2012,1,1,N,V,V,U,300,2,1960,   .,69381
H8805,2012,1,0,N,V,V,U,1040,2,,   .,69382
H8452,2012,1,0,V,V,V,U,700,2,1960,   .,69383
H10553,2012,1,0,V,V,V,U,620,2,1960,   .,69384
H10554,2014,1,0,V,V,V,U,620,2,1960,   .,69384
H7487,2014,1,1,N,V,V,U,20,2,1988,   .,69384
H7488,2015,1,1,N,V,V,U,20,2,1988,   .,69384
H7489,2016,1,1,N,V,V,U,20,2,1988,   .,69384
H9420,2016,0.989071038,1,V,V,V,U,2528,2,1960,   .,69384
H9411,2014,0,1,N,V,V,U,60,2,,   .,69386
H9421,2013,1,1,N,V,V,U,587,2,,   .,69388
H9422,2014,1,1,N,V,V,U,587,2,,   .,69388
H11798,2015,1,0,N,V,V,U,550,2,,   .,70285
H10217,2016,1,0,V,V,V,U,850,2,1980,   .,70550
H10674,2014,0.120547945,0,V,V,V,U,450,2,,   .,70550
H9867,2013,0.328767123,0,V,V,V,U,680,1,1960,   .,71076
H1185,2012,1,0,V,V,V,U,432,1,1960,   .,71270
H1186,2016,0.989071038,0,V,V,V,U,432,1,1960,   .,71270
H1199,2012,1,0,V,V,V,U,2187,1,1960,   .,71270
H1200,2012,1,0,V,V,V,U,1800,1,1960,   .,71270
H1201,2013,1,0,V,V,V,U,1800,1,1960,   .,71270
H12238,2016,0.99726776,0,V,N,O,R,16500,1,1988,9,71270
H973,2012,1,0,V,V,V,U,2400,1,1960,   .,72132
H975,2015,1,0,V,V,V,U,4500,1,1980,   .,72132
H976,2016,0.99726776,0,V,V,V,U,5500,1,1980,   .,72132
H977,2012,1,0,V,V,V,U,1600,1,1980,   .,72132
H9257,2013,1,1,V,N,O,R,725,1,1980,4,72181
H9258,2014,1,1,V,N,O,R,725,1,1980,4,72181
H10779,2012,0.830601093,0,N,V,V,U,400,1,1980,   .,73003
H9951,2012,1,0,V,V,V,U,625,1,,   .,73008
H9952,2014,1,0,V,V,V,U,625,1,,   .,73008
H9953,2015,1,0,V,V,V,U,625,1,,   .,73008
H10950,2012,1,0,N,V,V,U,940,1,1980,   .,73011
H8626,2013,1,0,V,N,O,R,300,1,1960,3,73051
H10629,2013,1,0,V,N,O,R,600,1,1960,2,73064
H11474,2014,1,0,V,N,O,R,500,1,1930,2,73065
H7745,2014,1,0,N,V,V,U,920,1,1960,   .,73065
H869,2014,1,0,V,V,V,U,812,1,1980,   .,73067
H870,2016,0.99726776,0,V,V,V,U,812,1,1980,   .,73067
H873,2015,1,0,V,V,V,U,511,1,1980,   .,73067
H8950,2012,1,0,N,V,V,U,560,1,1960,   .,73105
H8951,2013,1,0,N,V,V,U,560,1,1960,   .,73105
H979,2014,1,0,V,V,V,U,1115,1,1960,   .,73157
H7620,2013,1,0,N,V,V,U,2015,1,1988,   .,73213
H971,2013,1,0,V,N,O,R,600,1,1950,3,73248
H972,2016,0.994535519,0,V,N,O,R,600,1,1950,3,73248
H10547,2013,1,1,V,N,O,R,4102,1,1984,6,73257
H12350,2012,1,0,N,V,V,U,720,1,1960,   .,73261
H8706,2013,1,0,V,N,O,R,450,1,1960,3,73267
H8152,2012,1,0,N,V,V,U,495,1,,   .,73280
H8707,2014,0.668493151,0,N,V,V,U,2200,1,,   .,73280
H9410,2015,1,1,N,V,V,U,580,1,,   .,73920
H9540,2013,1,1,V,V,V,U,1750,1,,   .,73927
H9541,2013,1,1,V,V,V,U,2378,1,1980,   .,73927
H1063,2013,1,0,V,V,V,U,2625,1,1980,   .,74010
H1064,2015,1,0,V,V,V,U,2625,1,1980,   .,74010
H11995,2012,1,0,V,N,O,R,2357,1,1989,5,74010
H9478,2013,1,0,N,V,V,U,400,1,,   .,74010
H9479,2014,1,0,N,V,V,U,400,1,,   .,74010
H9787,2012,1,1,V,V,V,U,650,1,1960,   .,74010
H11955,2012,1,0,N,V,V,U,390,1,1960,   .,74011
H754,2014,1,0,V,V,V,U,1678,1,1980,   .,74011
H11656,2014,1,0,N,V,V,U,2800,1,1988,   .,74012
H12074,2014,1,0,V,N,O,R,500,1,1980,1,74012
H12591,2013,1,0,N,V,V,U,7880,1,1988,   .,74012
H7907,2013,1,0,N,V,V,U,1534,1,1988,   .,74012
H9408,2013,0.915068493,1,N,V,V,U,1844,1,,   .,74012
H10889,2013,1,0,N,V,V,U,2619,1,1988,   .,74016
H1012,2016,0.99726776,0,V,V,V,U,1800,1,,   .,74042
H1021,2012,1,0,V,N,O,R,6612,1,1980,8,74042
H1023,2012,1,0,V,V,V,U,1530,1,,   .,74042
H1025,2013,1,0,V,V,V,U,958,1,1980,   .,74042
H1034,2012,1,0,V,V,V,U,2800,1,1980,   .,74042
H1035,2013,1,0,V,V,V,U,2800,1,1980,   .,74042
H1037,2015,1,0,V,V,V,U,1060,1,,   .,74042
H10151,2015,1,0,V,V,V,U,1500,1,1988,   .,74056
H10381,2012,1,0,V,V,V,U,540,1,1960,   .,74056
H11332,2012,0.855191257,0,N,V,V,U,470,1,1988,   .,74056
H12344,2014,1,0,V,N,,R,1783,1,2005,2,74056
H12345,2015,1,0,V,N,,R,1783,1,2005,2,74056
H845,2015,1,0,V,V,V,U,900,1,1988,   .,74056
H866,2013,1,0,V,V,V,U,620,1,1988,   .,74056
H941,2016,1,0,V,V,V,U,1350,1,1988,   .,74056
H9520,2013,1,0,V,V,V,U,400,1,,   .,74056
H9583,2012,1,0,V,N,O,R,2450,1,1975,4,74056
H9584,2013,0.284931507,0,V,N,O,R,2450,1,1975,4,74056
H9590,2012,1,0,V,N,O,R,1300,1,1965,5,74056
H9666,2014,1,0,V,V,V,U,1710,1,1980,   .,74056
H9738,2014,1,0,V,V,V,U,2415,1,1980,   .,74056
H9802,2012,1,0,V,N,O,R,590,1,1992,5,74056
H9933,2016,0.710382514,0,V,N,,R,3326,1,1975,6,74056
H9940,2014,1,0,V,V,V,U,700,1,1988,   .,74056
H779,2012,1,0,V,N,O,R,1300,1,1981,4,74058
H912,2015,1,0,V,N,O,R,1250,1,1981,4,74058
H1075,2012,1,0,V,V,V,U,375,1,1980,   .,74080
H7826,2012,1,1,N,V,V,U,6122,1,1980,   .,74081
